country,dates,genres,score,title,url,votes
Brazil,2022..,"[""Drama"", ""Romance""]",5.6,Temporada de Verão,https://imdb.com/title/tt14655298/,330
Brazil,2020..,"[""Comedy"", ""Drama""]",8.0,As Five,https://imdb.com/title/tt11974516/,163
Brazil,1976..2022,"[""Animation"", ""Short"", ""Adventure""]",8.2,Monica and Friends,https://imdb.com/title/tt2765302/,139
Brazil,2012..2021,"[""Drama""]",8.4,Sessão de Terapia,https://imdb.com/title/tt2928890/,346
Brazil,2008..,"[""Action"", ""Adventure"", ""Comedy""]",3.3,The Mutants: Ways of the Heart,https://imdb.com/title/tt1321713/,268
Brazil,2018..,"[""Comedy"", ""Drama""]",6.6,A Second Chance,https://imdb.com/title/tt8328962/,163
Brazil,1976..,"[""Drama"", ""Romance""]",7.9,Evil Angel,https://imdb.com/title/tt0209541/,35
Brazil,2022..,"[""Drama""]",6.7,Poliana Moça,https://imdb.com/title/tt19174300/,25
Brazil,2004..2005,"[""Comedy"", ""Drama"", ""Romance""]",7.6,Her Own Destiny,https://imdb.com/title/tt0420449/,801
Brazil,2017..,"[""Drama""]",4.3,The Rich and Lazarus,https://imdb.com/title/tt6971264/,251
Brazil,2013..,"[""Action"", ""Adventure"", ""Comedy""]",9.3,In Search of the Automatic House,https://imdb.com/title/tt12423408/,2839
Brazil,2021..,"[""Animation""]",7.6,Ba Da Bean,https://imdb.com/title/tt16591764/,38
Brazil,1978..,"[""Drama"", ""Music"", ""Romance""]",8.1,Dancin' Days,https://imdb.com/title/tt0149440/,172
Brazil,2020..,"[""Comedy"", ""Drama"", ""Romance""]",7.9,All the Women in the World,https://imdb.com/title/tt12137974/,267
Brazil,1986..,"[""Drama"", ""Romance""]",7.3,Dona Beija,https://imdb.com/title/tt0143035/,141
Brazil,2007..2008,"[""Comedy"", ""Drama"", ""Romance""]",5.9,Two Faces,https://imdb.com/title/tt1124063/,229
Brazil,2020..2021,"[""Adventure"", ""Comedy"", ""Drama""]",6.4,Run for Your Lives,https://imdb.com/title/tt11470446/,98
Brazil,2015..2018,"[""Drama""]",7.6,Magnífica 70,https://imdb.com/title/tt4725820/,432
Brazil,2022..,"[""Reality-TV""]",7.2,Queer Eye: Brazil,https://imdb.com/title/tt15018238/,179
Brazil,2020..,"[""Animation"", ""Comedy"", ""Fantasy""]",5.9,Ollie's Pack,https://imdb.com/title/tt11933966/,140
Brazil,2012..,"[""Animation"", ""Family"", ""Musical""]",6.9,Os Piratinhas,https://imdb.com/title/tt7077852/,28
Brazil,2022..,"[""Comedy""]",6.6,Eleita,https://imdb.com/title/tt22054790/,121
Brazil,2022..,"[""Comedy"", ""Drama""]",7.1,All the Same... or Not,https://imdb.com/title/tt13574490/,85
Brazil,2016..,"[""Drama""]",7.0,Lúcia McCartney,https://imdb.com/title/tt6714994/,8
Brazil,2016..,"[""Documentary""]",8.8,Hackers,https://imdb.com/title/tt6039900/,45
Brazil,2022..,"[""Adventure"", ""Comedy"", ""Drama""]",8.5,Turma da Mônica: A Série,https://imdb.com/title/tt13097606/,200
Brazil,2020..,"[""Animation""]",7.2,Any Malu Show,https://imdb.com/title/tt12192948/,91
Brazil,2021..,"[""Reality-TV""]",7.7,Rio Shore,https://imdb.com/title/tt14874844/,35
Brazil,2019..,"[""Action"", ""Drama"", ""Thriller""]",7.4,The Awakener: The Series,https://imdb.com/title/tt7972480/,154
Brazil,2003..2004,"[""Romance"", ""Comedy"", ""Drama""]",7.5,Pepper Chocolate,https://imdb.com/title/tt0380096/,553
Brazil,2018..,"[""Animation"", ""Comedy"", ""Fantasy""]",5.5,Super Drags,https://imdb.com/title/tt8912244/,1832
Brazil,2022..,"[""Comedy"", ""Drama"", ""Romance""]",8.5,Mar do Sertão,https://imdb.com/title/tt21359746/,45
Brazil,2013..,"[""Comedy"", ""Game-Show""]",4.4,Teste de Fidelidade,https://imdb.com/title/tt3036910/,32
Brazil,2005..,"[""Adventure"", ""Drama"", ""Romance""]",5.5,America,https://imdb.com/title/tt0420362/,380
Brazil,2007..2009,"[""Drama"", ""Family"", ""Fantasy""]",4.0,Ways of the Heart,https://imdb.com/title/tt1124062/,285
Brazil,2019..,"[""Documentary"", ""Crime""]",7.6,Killer Ratings,https://imdb.com/title/tt10243692/,1803
Brazil,2009..,"[""Adventure"", ""Drama"", ""Romance""]",6.7,Caminho das Índias,https://imdb.com/title/tt1360961/,779
Brazil,2018..2019,"[""Drama""]",7.1,Iron Island,https://imdb.com/title/tt8949480/,197
Brazil,2022..,"[""Drama"", ""Musical""]",6.6,O Coro: Sucesso Aqui Vou Eu,https://imdb.com/title/tt15049524/,37
Brazil,2011..2012,"[""Action"", ""Comedy"", ""Drama""]",3.2,Rebel Rio!,https://imdb.com/title/tt1960787/,366
Brazil,2015..2017,"[""Drama"", ""Fantasy""]",6.8,El Hipnotizador,https://imdb.com/title/tt4905820/,205
Brazil,2019..,"[""Comedy"", ""Crime"", ""Drama""]",6.8,Sweet Diva,https://imdb.com/title/tt10382912/,190
Brazil,2022..,"[""Documentary""]",7.2,Flordelis: Questiona ou Adora,https://imdb.com/title/tt23321210/,84
Brazil,2018..,"[""Crime"", ""Drama""]",8.1,Harassment,https://imdb.com/title/tt9020708/,131
Brazil,2021..,"[""Reality-TV""]",7.8,Largados e Pelados Brasil,https://imdb.com/title/tt16174892/,27
Brazil,2021..,"[""Drama""]",8.3,Gênesis,https://imdb.com/title/tt11933352/,76
Brazil,2017..,"[""Drama"", ""History"", ""Romance""]",8.0,Novo Mundo,https://imdb.com/title/tt6491434/,1937
Brazil,2020..,"[""Reality-TV""]",7.2,"Se Sobreviver, Case",https://imdb.com/title/tt14502910/,24
Brazil,2021..2022,"[""Drama""]",6.3,Um Lugar ao Sol,https://imdb.com/title/tt15925496/,112
Brazil,2020..,"[""Drama"", ""Fantasy"", ""Mystery""]",7.2,Unsoul,https://imdb.com/title/tt10839738/,472
Brazil,2004..2005,"[""Drama"", ""History"", ""Romance""]",6.8,The Slave Isaura,https://imdb.com/title/tt0435926/,203
Brazil,2015..,"[""Animation"", ""Adventure"", ""Family""]",8.9,Dino Aventuras,https://imdb.com/title/tt4808696/,51
Brazil,1996..1998,"[""Drama"", ""Romance""]",8.3,Xica da Silva,https://imdb.com/title/tt0138277/,398
Brazil,2008..2009,"[""Drama"", ""Mystery"", ""Thriller""]",7.7,The Favorite,https://imdb.com/title/tt1256139/,722
Brazil,2019..2020,"[""Comedy"", ""Drama"", ""Romance""]",7.6,A Life Worth Living,https://imdb.com/title/tt10839646/,165
Brazil,1988..1989,"[""Crime"", ""Drama"", ""Romance""]",9.1,Vale Tudo,https://imdb.com/title/tt0149539/,413
Brazil,1972..,"[""Drama"", ""Romance""]",8.2,Selva de Pedra,https://imdb.com/title/tt0208635/,64
Brazil,2013..2014,"[""Comedy"", ""Crime"", ""Drama""]",6.8,Trail of Lies,https://imdb.com/title/tt2933326/,751
Brazil,2018..2021,"[""Animation"", ""Family"", ""Fantasy""]",6.7,Zuzubalandia,https://imdb.com/title/tt8884110/,60
Brazil,2019..,"[""Drama""]",7.8,Jezabel,https://imdb.com/title/tt10056824/,27
Brazil,2022..,"[""Crime"", ""Drama""]",8.6,Not My Fault: Brazil,https://imdb.com/title/tt15533134/,27
Brazil,2017..,"[""Crime"", ""Drama"", ""Family""]",7.4,Edge of Desire,https://imdb.com/title/tt6491190/,298
Brazil,2016..,"[""Drama""]",7.8,One Against All,https://imdb.com/title/tt5822138/,367
Brazil,2013..,"[""Comedy""]",6.8,Vai que Cola,https://imdb.com/title/tt3021746/,297
Brazil,2018..,"[""Drama""]",7.2,Jesus,https://imdb.com/title/tt8747430/,211
Brazil,2000..2001,"[""Action"", ""Adventure"", ""Comedy""]",6.2,Uga Uga,https://imdb.com/title/tt0246398/,260
Brazil,1972..,"[""Drama"", ""Romance""]",8.4,O Primeiro Amor,https://imdb.com/title/tt0209751/,5
Brazil,2016..,"[""Comedy"", ""Drama"", ""Family""]",7.4,The Good Side of Life!,https://imdb.com/title/tt5615652/,207
Brazil,2022..,"[""Documentary"", ""Crime""]",6.4,The Great Robbery of Brazil's Central Bank,https://imdb.com/title/tt18274172/,613
Brazil,2010..2011,"[""Documentary"", ""History""]",7.6,Nazi Fugitives,https://imdb.com/title/tt1936582/,230
Brazil,2010..,"[""Animation"", ""Adventure"", ""Comedy""]",8.8,Tromba Trem,https://imdb.com/title/tt12640670/,103
Brazil,1985..1986,"[""Comedy"", ""Drama"", ""Fantasy""]",8.8,Roque Santeiro,https://imdb.com/title/tt0138258/,584
Brazil,2012..,"[""Drama"", ""Romance""]",6.6,Amor Eterno Amor,https://imdb.com/title/tt2305139/,49
Brazil,2017..,"[""Drama"", ""Romance""]",7.8,Dark Days,https://imdb.com/title/tt6720734/,103
Brazil,1993..,"[""Drama"", ""Romance""]",6.9,Secrets of Sand,https://imdb.com/title/tt0138247/,452
Brazil,2000..2001,"[""Comedy"", ""Drama"", ""Romance""]",8.2,The Thorn and the Rose,https://imdb.com/title/tt0251503/,579
Brazil,1993..,"[""Drama"", ""Romance""]",8.1,Renascer,https://imdb.com/title/tt0140759/,186
Brazil,2019..,"[""Comedy"", ""Drama""]",7.8,Verão 90,https://imdb.com/title/tt9715350/,72
Brazil,2022..,"[""Drama""]",8.6,Rota 66: A Polícia que Mata,https://imdb.com/title/tt22176652/,88
Brazil,1996..,"[""Romance""]",8.3,A Vida Como Ela É...,https://imdb.com/title/tt0294216/,125
Brazil,2019..,"[""Action"", ""Crime"", ""Drama""]",6.9,Aruanas,https://imdb.com/title/tt9856336/,231
Brazil,2004..,"[""Drama"", ""Romance""]",7.1,Cabocla,https://imdb.com/title/tt0419314/,149
Brazil,2001..2003,"[""Comedy""]",8.3,Normal People,https://imdb.com/title/tt0287254/,1399
Brazil,2004..,"[""Comedy"", ""Drama"", ""Romance""]",6.5,Shades of Sin,https://imdb.com/title/tt0407377/,593
Brazil,2018..,"[""Action"", ""Crime"", ""Drama""]",6.9,Rua Augusta,https://imdb.com/title/tt6868820/,200
Brazil,2019..,"[""Drama"", ""Romance""]",7.3,Orphans of a Nation,https://imdb.com/title/tt10126500/,104
Brazil,2015..2016,"[""Crime"", ""Drama"", ""Mystery""]",6.7,Rules of the Game,https://imdb.com/title/tt4986278/,263
Brazil,1977..,"[""Drama"", ""Romance""]",7.4,O Astro,https://imdb.com/title/tt0149417/,39
Brazil,2022..,"[""Game-Show"", ""Reality-TV""]",7.4,Iron Chef: Brasil,https://imdb.com/title/tt19113328/,92
Brazil,1994..1997,"[""Comedy"", ""Family"", ""Fantasy""]",8.8,Castelo Rá-Tim-Bum,https://imdb.com/title/tt0331732/,1087
Brazil,2021..,"[""Documentary"", ""Crime""]",6.5,John of God: The Crimes of a Spiritual Healer,https://imdb.com/title/tt15233856/,916
Brazil,2003..2017,"[""Comedy""]",5.7,Pânico na TV,https://imdb.com/title/tt0466518/,237
Brazil,2021..,"[""Drama""]",0.0,Gênesis,https://imdb.com/title/tt11737102/,0
Brazil,2018..2019,"[""Comedy""]",6.6,Samantha!,https://imdb.com/title/tt6626676/,529
Brazil,2017..2021,"[""Comedy""]",7.8,Tô de Graça,https://imdb.com/title/tt7742604/,59
Brazil,2017..2019,"[""Adventure"", ""Comedy"", ""Family""]",7.3,Juacas,https://imdb.com/title/tt7401162/,94
Brazil,2014..2019,"[""Drama""]",8.2,Psi,https://imdb.com/title/tt3637900/,349
Brazil,2014..,"[""Comedy"", ""Romance""]",6.8,Os Homens São de Marte... E é pra Lá que Eu Vou,https://imdb.com/title/tt4104338/,65
Brazil,2000..,"[""Talk-Show""]",6.6,Superbonita,https://imdb.com/title/tt3713766/,8
Brazil,2018..2019,"[""Animation""]",9.0,Taina and the Amazon's Guardians,https://imdb.com/title/tt9560964/,59
Brazil,2019..2021,"[""Drama""]",8.2,A Mother's Love,https://imdb.com/title/tt10839702/,237
Brazil,2011..2015,"[""Comedy""]",7.6,Slaps & Kisses,https://imdb.com/title/tt1974895/,344
Brazil,2018..,"[""Comedy"", ""Drama"", ""Romance""]",8.4,Pride and Passion,https://imdb.com/title/tt8151842/,95
Brazil,2016..2023,"[""Crime"", ""Drama"", ""Thriller""]",9.0,Above Justice,https://imdb.com/title/tt5906126/,676
Brazil,2007..,"[""Comedy"", ""Drama"", ""Romance""]",6.7,Tropical Paradise,https://imdb.com/title/tt0985073/,434
Brazil,2003..,"[""Comedy"", ""Drama""]",7.1,Heavy Load,https://imdb.com/title/tt0365992/,192
Brazil,2003..,"[""Drama"", ""Romance""]",7.5,Women in Love,https://imdb.com/title/tt0358326/,524
Brazil,2011..2014,"[""Animation"", ""Adventure"", ""Comedy""]",6.9,"My Big, Big Friend",https://imdb.com/title/tt1413677/,180
Brazil,2017..2021,"[""Drama""]",7.5,Jailers,https://imdb.com/title/tt6353166/,162
Brazil,2020..,"[""Fantasy"", ""Thriller""]",4.7,Spectros,https://imdb.com/title/tt10145110/,438
Brazil,2020..,"[""Drama""]",7.4,Brasil Imperial,https://imdb.com/title/tt12438340/,62
Brazil,2017..,"[""Comedy"", ""Talk-Show""]",8.3,Lady Night,https://imdb.com/title/tt7311012/,113
Brazil,2022..,"[""Romance""]",8.3,Além da Ilusão,https://imdb.com/title/tt16762896/,49
Brazil,1989..1990,"[""Drama"", ""Romance""]",8.3,Tieta,https://imdb.com/title/tt0138267/,439
Brazil,2002..2003,"[""Comedy"", ""Drama"", ""Family""]",6.6,O Beijo do Vampiro,https://imdb.com/title/tt0310419/,258
Brazil,2021..,"[""Game-Show"", ""Music"", ""Reality-TV""]",7.4,The Masked Singer Brasil,https://imdb.com/title/tt15210070/,34
Brazil,2022..,"[""Comedy""]",4.6,Smother-in-Law,https://imdb.com/title/tt15353358/,155
Brazil,2022..,"[""Comedy"", ""Drama"", ""Music""]",8.0,Rensga Hits!,https://imdb.com/title/tt15216918/,64
Brazil,2014..,"[""Animation"", ""Family"", ""Musical""]",7.7,Earth to Luna!,https://imdb.com/title/tt6428704/,119
Brazil,2018..,"[""Comedy""]",6.2,Borges,https://imdb.com/title/tt7895652/,180
Brazil,1995..2020,"[""Comedy"", ""Drama"", ""Music""]",4.5,Malhação,https://imdb.com/title/tt0144724/,677
Brazil,2016..2017,"[""Drama"", ""Music""]",7.1,Rock Story,https://imdb.com/title/tt6231970/,116
Brazil,2021..,"[""Drama""]",9.1,Colônia,https://imdb.com/title/tt11254160/,9
Brazil,2005..2012,"[""Crime""]",7.9,Mandrake,https://imdb.com/title/tt0466351/,353
Brazil,2021..2022,"[""Comedy"", ""Drama"", ""Mystery""]",7.9,"Quanto Mais Vida, Melhor!",https://imdb.com/title/tt14674042/,73
Brazil,2015..,"[""Animation"", ""Adventure"", ""Comedy""]",8.8,Paper Port,https://imdb.com/title/tt7289664/,64
Brazil,2022..,"[""Biography""]",7.5,Adriano Imperador,https://imdb.com/title/tt14113346/,45
Brazil,2011..2020,"[""Comedy""]",10.0,Freaking Fucking Games,https://imdb.com/title/tt13286710/,8
Brazil,2019..2021,"[""Drama""]",8.7,Second Call,https://imdb.com/title/tt2856466/,312
Brazil,2019..,"[""Animation""]",6.1,CUEIO,https://imdb.com/title/tt12454912/,46
Brazil,2006..2007,"[""Drama"", ""Mystery"", ""Romance""]",6.7,Pages of Life,https://imdb.com/title/tt0757116/,411
Brazil,1997..1998,"[""Drama"", ""Romance""]",7.5,Anything for Love,https://imdb.com/title/tt0138254/,466
Brazil,2011..2012,"[""Comedy"", ""Drama"", ""Romance""]",5.1,Looks and Essence,https://imdb.com/title/tt1860639/,226
Brazil,1982..,"[""Comedy"", ""Drama"", ""Romance""]",7.3,Elas por Elas,https://imdb.com/title/tt0209610/,45
Brazil,2016..,"[""Family"", ""Musical""]",7.1,Carinha de Anjo,https://imdb.com/title/tt6267820/,96
Brazil,1992..2000,"[""Thriller""]",5.6,Você Decide,https://imdb.com/title/tt0289033/,134
Brazil,2018..,"[""Drama""]",4.6,O Sétimo Guardião,https://imdb.com/title/tt9158900/,83
Brazil,2017..2019,"[""Drama""]",5.2,A Vida Secreta dos Casais,https://imdb.com/title/tt7462576/,115
Brazil,2010..,"[""Drama"", ""Fantasy"", ""Romance""]",7.3,Written in the Stars,https://imdb.com/title/tt1692131/,83
Brazil,1984..1985,"[""Drama"", ""Romance""]",8.1,Vereda Tropical,https://imdb.com/title/tt0138274/,80
Brazil,1989..1990,"[""Drama"", ""Romance""]",6.8,Top Model,https://imdb.com/title/tt0138270/,118
Brazil,2012..,"[""Comedy"", ""Drama"", ""Music""]",7.5,Sparkling Girls,https://imdb.com/title/tt2372755/,292
Brazil,2022..,"[""Drama""]",7.2,Reis,https://imdb.com/title/tt21148880/,11
Brazil,2009..,"[""Action"", ""Crime""]",6.7,The Law and the Crime,https://imdb.com/title/tt1353137/,50
Brazil,2002..,"[""Drama"", ""Romance""]",5.1,Marisol,https://imdb.com/title/tt0312163/,19
Brazil,2017..2023,"[""Documentary""]",8.6,Aeroporto: Área Restrita,https://imdb.com/title/tt7579466/,43
Brazil,2017..,"[""Animation"", ""Comedy"", ""Family""]",8.1,Oswaldo,https://imdb.com/title/tt8188422/,165
Brazil,2019..2023,"[""Action"", ""Crime"", ""Drama""]",8.0,A Divisão,https://imdb.com/title/tt8040300/,102
Brazil,2022..,"[""Documentary""]",7.8,PCC - Poder Secreto,https://imdb.com/title/tt20601626/,188
Brazil,2016..,"[""Comedy"", ""Game-Show"", ""Talk-Show""]",8.1,A Culpa é do Cabral,https://imdb.com/title/tt10274478/,63
Brazil,1985..,"[""Drama"", ""Romance""]",7.9,The Buzz,https://imdb.com/title/tt0209819/,75
Brazil,1979..,"[""Drama"", ""Romance""]",7.7,Cabocla,https://imdb.com/title/tt0138225/,24
Brazil,2014..,"[""Reality-TV""]",7.9,MasterChef Brazil,https://imdb.com/title/tt5037502/,262
Brazil,2010..2016,"[""Animation"", ""Comedy"", ""Family""]",7.6,A Mansão Maluca do Professor Ambrósio,https://imdb.com/title/tt6257026/,39
Brazil,2006..,"[""News""]",9.4,NerdOffice Jovem Nerd,https://imdb.com/title/tt5865494/,271
Brazil,2015..,"[""Adventure"", ""Family"", ""Music""]",5.6,Cúmplices de um Resgate,https://imdb.com/title/tt5056360/,118
Brazil,2020..,"[""Comedy""]",8.8,Matches,https://imdb.com/title/tt9122802/,5
Brazil,2023..,"[""Crime"", ""Drama"", ""Mystery""]",0.0,Codex 632,https://imdb.com/title/tt21105710/,0
Brazil,2020..,"[""Documentary"", ""Animation"", ""Comedy""]",7.4,Mystery Lab,https://imdb.com/title/tt12723962/,825
Brazil,1996..2013,"[""Comedy""]",7.9,Sai de Baixo,https://imdb.com/title/tt0142049/,1237
Brazil,2017..2018,"[""Comedy"", ""Crime"", ""Drama""]",6.7,The Big Catch,https://imdb.com/title/tt6807106/,107
Brazil,1991..,"[""Drama"", ""Romance""]",7.3,O Dono do Mundo,https://imdb.com/title/tt0144043/,112
Brazil,2014..,"[""Comedy"", ""Talk-Show""]",6.3,The Noite com Danilo Gentili,https://imdb.com/title/tt3612488/,643
Brazil,1993..,"[""Family"", ""Game-Show""]",4.6,Xuxa,https://imdb.com/title/tt0270089/,115
Brazil,2007..,"[""Drama""]",5.1,Donas de Casa Desesperadas,https://imdb.com/title/tt1126866/,59
Brazil,2014..2015,"[""Drama"", ""Mystery"", ""Romance""]",6.5,Empire,https://imdb.com/title/tt3823234/,575
Brazil,2012..2013,"[""Comedy"", ""Drama"", ""History""]",8.2,Side by Side,https://imdb.com/title/tt2426188/,178
Brazil,2020..,"[""Comedy""]",0.0,"Amélio, O Homem de Verdade",https://imdb.com/title/tt12354588/,0
Brazil,2008..,"[""Drama""]",7.9,Alice,https://imdb.com/title/tt1447826/,179
Brazil,2017..2020,"[""Comedy""]",5.4,A Vila,https://imdb.com/title/tt7310982/,23
Brazil,1983..1984,"[""Comedy"", ""Drama"", ""Romance""]",8.0,Guerra dos Sexos,https://imdb.com/title/tt0145612/,116
Brazil,2001..2023,"[""Adventure"", ""Game-Show"", ""Reality-TV""]",6.6,Survivor,https://imdb.com/title/tt0283799/,47
Brazil,2005..2006,"[""Adventure"", ""Comedy"", ""Crime""]",6.7,Belíssima,https://imdb.com/title/tt0488259/,296
Brazil,2020..,"[""Reality-TV""]",6.8,The Circle: Brazil,https://imdb.com/title/tt9581782/,813
Brazil,1988..,"[""Drama"", ""Romance""]",7.5,Fera Radical,https://imdb.com/title/tt0138236/,70
Brazil,2015..,"[""Comedy"", ""Drama"", ""Romance""]",6.3,I Love Paraisópolis,https://imdb.com/title/tt4778408/,74
Brazil,2008..,"[""Animation"", ""Adventure"", ""Comedy""]",7.2,Sea Princesses,https://imdb.com/title/tt1291095/,102
Brazil,2006..,"[""Comedy"", ""Drama"", ""Mystery""]",6.8,Snakes & Lizards,https://imdb.com/title/tt0809665/,355
Brazil,1998..,"[""Animation""]",0.0,Mundo Canibal,https://imdb.com/title/tt25809388/,0
Brazil,2021..,"[""Crime""]",9.7,O Complexo,https://imdb.com/title/tt14372736/,6
Brazil,2019..,"[""Comedy"", ""Romance""]",7.6,It's a Match,https://imdb.com/title/tt10451106/,209
Brazil,2016..,"[""Action""]",6.0,Paradise Inc.,https://imdb.com/title/tt3289470/,10
Brazil,2001..2007,"[""Comedy"", ""Family"", ""Fantasy""]",6.6,Pirlimpimpim,https://imdb.com/title/tt0294196/,374
Brazil,2010..,"[""Drama""]",8.0,Ester the Queen,https://imdb.com/title/tt1615929/,46
Brazil,1991..1992,"[""Adventure"", ""Comedy"", ""Drama""]",8.1,Vamp,https://imdb.com/title/tt0140769/,352
Brazil,2015..,"[""Adventure"", ""Family"", ""Mystery""]",9.5,Buuu: Um Chamado para Aventura,https://imdb.com/title/tt7863444/,44
Brazil,2009..,"[""Comedy"", ""Drama"", ""Romance""]",5.8,Seize the Day,https://imdb.com/title/tt1484897/,229
Brazil,2004..,"[""Animation"", ""Comedy"", ""Family""]",7.9,Gui e Estopa A série,https://imdb.com/title/tt11762462/,59
Brazil,2013..,"[""Animation"", ""Adventure"", ""Comedy""]",8.2,Historietas Assombradas (para Crianças Malcriadas),https://imdb.com/title/tt6512096/,134
Brazil,2022..,"[""Drama""]",8.3,IndependênciaS,https://imdb.com/title/tt22056058/,9
Brazil,2014..,"[""Comedy"", ""Drama"", ""Romance""]",6.9,Forever and Ever,https://imdb.com/title/tt4295280/,72
Brazil,2021..2022,"[""Drama""]",7.5,Nos Tempos do Imperador,https://imdb.com/title/tt15204826/,80
Brazil,1992..1993,"[""Drama"", ""Romance""]",6.1,De Corpo e Alma,https://imdb.com/title/tt0146371/,53
Brazil,1968..,"[""Drama""]",8.6,A Muralha,https://imdb.com/title/tt0209701/,6
Brazil,2021..,"[""Comedy"", ""Romance""]",7.3,Desjuntados,https://imdb.com/title/tt15041266/,99
Brazil,2011..,"[""Action"", ""Drama"", ""Family""]",6.0,Irrational Heart,https://imdb.com/title/tt1845515/,186
Brazil,2016..2017,"[""Drama"", ""Romance""]",5.8,Wounded Past,https://imdb.com/title/tt6120490/,71
Brazil,1995..,"[""Drama"", ""Romance""]",7.8,História de Amor,https://imdb.com/title/tt0149470/,91
Brazil,2012..,"[""Documentary"", ""Crime""]",8.1,Investigação Criminal,https://imdb.com/title/tt5973572/,164
